areacode,行政區,路名,巷,弄
65000170,林口區,,,
65000170,林口區,三民路,,
65000170,林口區,三民路,１１２巷,
65000170,林口區,三民路,１７５巷,
65000170,林口區,中北一街,,
65000170,林口區,中北一街,１５巷,
65000170,林口區,中北一街,１７巷,
65000170,林口區,中北一街,４９巷,
65000170,林口區,中北三街,,
65000170,林口區,中北三街,１３８巷,
65000170,林口區,中北三街,１７６巷,
65000170,林口區,中北二街,,
65000170,林口區,中北二街,１９巷,
65000170,林口區,中原街,,
65000170,林口區,中山路,,
65000170,林口區,中山路,１２３巷,
65000170,林口區,中山路,１４２巷,
65000170,林口區,中山路,１５５巷,
65000170,林口區,中山路,１６０巷,
65000170,林口區,中山路,２９巷,
65000170,林口區,中山路,２９７巷,
65000170,林口區,中山路,４１２巷,
65000170,林口區,中山路,６９巷,
65000170,林口區,中山路,８１巷,
65000170,林口區,中山路,９７巷,
65000170,林口區,中山路,９７巷,１１弄
65000170,林口區,中正路,,
65000170,林口區,中正路,２０６巷,
65000170,林口區,中正路,２４４巷,
65000170,林口區,中正路,２５７巷,
65000170,林口區,中正路,２６４巷,
65000170,林口區,中正路,２９６巷,
65000170,林口區,中正路,２９６巷,１１弄
65000170,林口區,中正路,３０巷,
65000170,林口區,中正路,３４５巷,１弄
65000170,林口區,中正路,４０巷,
65000170,林口區,中正路,４１巷,
65000170,林口區,中正路,４１巷,１弄
65000170,林口區,中正路,４７６巷,
65000170,林口區,中正路,５０５巷,
65000170,林口區,中正路,５１４巷,
65000170,林口區,中正路,５１４巷,４弄
65000170,林口區,中正路,５１４巷,６弄
65000170,林口區,中正路,５２５巷,
65000170,林口區,中正路,５７巷,
65000170,林口區,中正路,５７巷,１２弄
65000170,林口區,中正路,５７巷,７弄
65000170,林口區,中正路,７４巷,
65000170,林口區,中正路,７４巷,３弄
65000170,林口區,中正路,７４巷,５弄
65000170,林口區,中正路,９６巷,
65000170,林口區,中正路,９６巷,１２弄
65000170,林口區,中正路,９６巷,９弄
65000170,林口區,中興街,,
65000170,林口區,中興街,１巷,
65000170,林口區,中華一路,,
65000170,林口區,中華路,,
65000170,林口區,中華路,２２３巷,
65000170,林口區,井泉街,,
65000170,林口區,仁愛二路,,
65000170,林口區,仁愛二路,３１巷,
65000170,林口區,仁愛路一段,,
65000170,林口區,仁愛路一段,１巷,
65000170,林口區,仁愛路一段,１０３巷,
65000170,林口區,仁愛路一段,１２３巷,
65000170,林口區,仁愛路一段,１３９巷,
65000170,林口區,仁愛路一段,１５９巷,
65000170,林口區,仁愛路一段,１６７巷,
65000170,林口區,仁愛路一段,２１１巷,
65000170,林口區,仁愛路一段,２６１巷,
65000170,林口區,仁愛路一段,２７２巷,
65000170,林口區,仁愛路一段,２７２巷,３６弄
65000170,林口區,仁愛路一段,２７２巷,４２弄
65000170,林口區,仁愛路一段,２８巷,
65000170,林口區,仁愛路一段,２８５巷,
65000170,林口區,仁愛路一段,２９０巷,
65000170,林口區,仁愛路一段,３１５巷,
65000170,林口區,仁愛路一段,３３５巷,
65000170,林口區,仁愛路一段,３８６巷,
65000170,林口區,仁愛路一段,３９巷,
65000170,林口區,仁愛路一段,４８巷,
65000170,林口區,仁愛路一段,６１巷,
65000170,林口區,仁愛路一段,６３７巷,
65000170,林口區,仁愛路一段,６５７巷,
65000170,林口區,仁愛路一段,６６７巷,
65000170,林口區,仁愛路一段,８３巷,
65000170,林口區,仁愛路二段,,
65000170,林口區,仁愛路二段,１０６巷,
65000170,林口區,仁愛路二段,１３８巷,
65000170,林口區,仁愛路二段,１９２巷,
65000170,林口區,仁愛路二段,１９２巷,１６弄
65000170,林口區,仁愛路二段,２６７巷,
65000170,林口區,仁愛路二段,６巷,
65000170,林口區,仁愛路二段,６巷,５弄
65000170,林口區,仁愛路二段,６２巷,
65000170,林口區,佳林路,,
65000170,林口區,佳林路,１０１巷,
65000170,林口區,佳林路,１８１巷,
65000170,林口區,佳林路,５６巷,
65000170,林口區,佳林路,５６巷,６弄
65000170,林口區,佳林路,９６巷,
65000170,林口區,信義路,,
65000170,林口區,八德路,,
65000170,林口區,八德路,１６巷,
65000170,林口區,八德路,２０巷,
65000170,林口區,八德路,４８巷,
65000170,林口區,八德路,５００巷,
65000170,林口區,公園路,,
65000170,林口區,公園路,１３１巷,
65000170,林口區,公園路,２２３巷,
65000170,林口區,南勢一街,,
65000170,林口區,南勢一街,１７巷,
65000170,林口區,南勢一街,４７巷,
65000170,林口區,南勢七街,,
65000170,林口區,南勢三街,,
65000170,林口區,南勢三街,１巷,
65000170,林口區,南勢三街,１３８巷,
65000170,林口區,南勢三街,７０巷,
65000170,林口區,南勢二街,,
65000170,林口區,南勢二街,８５巷,
65000170,林口區,南勢五街,,
65000170,林口區,南勢六街,,
65000170,林口區,南勢六街,３０巷,
65000170,林口區,南勢六街,３５巷,
65000170,林口區,南勢六街,８１巷,
65000170,林口區,南勢四街,,
65000170,林口區,南勢四街,１９６巷,
65000170,林口區,南勢四街,２１６巷,
65000170,林口區,南勢四街,８２巷,
65000170,林口區,南勢街,,
65000170,林口區,南勢街,１３５巷,
65000170,林口區,南勢街,１３５巷,１０弄
65000170,林口區,南勢街,１９２巷,
65000170,林口區,南勢街,２２１巷,
65000170,林口區,南勢街,２５０巷,
65000170,林口區,南勢街,５３０巷,
65000170,林口區,南福路,,
65000170,林口區,吉林街,,
65000170,林口區,吉祥路,,
65000170,林口區,四維路,,
65000170,林口區,四維路,２４５巷,
65000170,林口區,大水湳路,,
65000170,林口區,宏昌街,,
65000170,林口區,宏昌街,８巷,
65000170,林口區,富貴路,,
65000170,林口區,寶林路,,
65000170,林口區,工七路,,
65000170,林口區,工九路,,
65000170,林口區,工二區工七路,,
65000170,林口區,工二區工三路,,
65000170,林口區,工二區工九路,,
65000170,林口區,工二區工二路,,
65000170,林口區,工二區工五路,,
65000170,林口區,工二區工八路,,
65000170,林口區,工二區工六路,,
65000170,林口區,工二區工六路,６巷,
65000170,林口區,工二區工四路,,
65000170,林口區,工二工業區工七路,,
65000170,林口區,工二工業區工三路,,
65000170,林口區,工二工業區工九路,,
65000170,林口區,工二工業區工五路,,
65000170,林口區,工二工業區工八路,,
65000170,林口區,工二工業區工六路,,
65000170,林口區,工二工業區工四路,,
65000170,林口區,工二路,,
65000170,林口區,工五路,,
65000170,林口區,工八路,,
65000170,林口區,工六路,,
65000170,林口區,工四路,,
65000170,林口區,忠孝一路,,
65000170,林口區,忠孝一路,７８巷,
65000170,林口區,忠孝三路,,
65000170,林口區,忠孝二路,,
65000170,林口區,忠孝路,,
65000170,林口區,忠孝路,２５６巷,
65000170,林口區,忠孝路,３０８巷,
65000170,林口區,忠孝路,３７６巷,
65000170,林口區,忠孝路,５０４巷,
65000170,林口區,忠孝路,５０４巷,２０弄
65000170,林口區,忠孝路,５１２巷,
65000170,林口區,忠孝路,５３１巷,
65000170,林口區,忠孝路,５４２巷,
65000170,林口區,忠孝路,５４２巷,１０弄
65000170,林口區,忠孝路,５４２巷,１１弄
65000170,林口區,忠孝路,５４２巷,２弄
65000170,林口區,忠孝路,５４２巷,５弄
65000170,林口區,忠孝路,５５２巷,
65000170,林口區,忠孝路,５６１巷,
65000170,林口區,忠孝路,５６８巷,
65000170,林口區,忠孝路,５６９巷,
65000170,林口區,忠孝路,５８０巷,
65000170,林口區,忠孝路,５８１巷,
65000170,林口區,忠孝路,５８６巷,
65000170,林口區,忠孝路,５８９巷,
65000170,林口區,忠孝路,５９４巷,
65000170,林口區,忠孝路,６０４巷,
65000170,林口區,忠孝路,６１６巷,
65000170,林口區,忠孝路,６２２巷,
65000170,林口區,忠孝路,６２２巷,１弄
65000170,林口區,忠孝路,６２２巷,３弄
65000170,林口區,忠孝路,６４６巷,
65000170,林口區,忠福路,,
65000170,林口區,忠福路,３３７巷,
65000170,林口區,忠福路,４１０巷,
65000170,林口區,惠民街,,
65000170,林口區,惠民街,３０巷,
65000170,林口區,惠民街,３８巷,
65000170,林口區,惠民街,８８巷,
65000170,林口區,文化一路一段,,
65000170,林口區,文化一路一段,１００巷,
65000170,林口區,文化一路一段,１００巷,１０弄
65000170,林口區,文化一路一段,１００巷,８弄
65000170,林口區,文化一路一段,１３５巷,
65000170,林口區,文化一路一段,１５巷,
65000170,林口區,文化一路一段,１９０巷,
65000170,林口區,文化一路一段,１９０巷,５弄
65000170,林口區,文化一路一段,１９０巷,７弄
65000170,林口區,文化一路一段,２１巷,
65000170,林口區,文化一路一段,２１７巷,
65000170,林口區,文化一路一段,２２巷,
65000170,林口區,文化一路一段,８３巷,１４弄
65000170,林口區,文化一路一段,９１巷,
65000170,林口區,文化一路二段,,
65000170,林口區,文化一路二段,１００巷,１７弄
65000170,林口區,文化一路二段,１９７巷,
65000170,林口區,文化三路一段,,
65000170,林口區,文化三路一段,１９１巷,
65000170,林口區,文化三路一段,２２５巷,
65000170,林口區,文化三路一段,２４９巷,
65000170,林口區,文化三路一段,３９巷,
65000170,林口區,文化三路一段,３９巷,１１６弄
65000170,林口區,文化三路一段,３９４巷,
65000170,林口區,文化三路一段,４０２巷,
65000170,林口區,文化三路一段,４４７巷,
65000170,林口區,文化三路一段,５５５巷,
65000170,林口區,文化三路一段,５７７巷,
65000170,林口區,文化三路一段,６１７巷,
65000170,林口區,文化三路一段,６３２巷,
65000170,林口區,文化三路二段,,
65000170,林口區,文化三路二段,１１５巷,
65000170,林口區,文化三路二段,２１１巷,
65000170,林口區,文化三路二段,４１巷,
65000170,林口區,文化三路二段,４５９巷,
65000170,林口區,文化三路二段,７７巷,
65000170,林口區,文化二路一段,,
65000170,林口區,文化二路一段,１２０巷,
65000170,林口區,文化二路一段,２０巷,
65000170,林口區,文化二路一段,２０巷,２５弄
65000170,林口區,文化二路一段,２３０巷,
65000170,林口區,文化二路一段,２３０巷,２２弄
65000170,林口區,文化二路一段,２４１巷,
65000170,林口區,文化二路一段,２６０巷,
65000170,林口區,文化二路一段,３０９巷,
65000170,林口區,文化二路一段,３７６巷,
65000170,林口區,文化二路一段,５２５巷,
65000170,林口區,文化二路一段,６８巷,
65000170,林口區,文化二路一段,９６巷,
65000170,林口區,文化二路二段,,
65000170,林口區,文化二路二段,１１０巷,
65000170,林口區,文化二路二段,１１３巷,
65000170,林口區,文化二路二段,１７８巷,
65000170,林口區,文化二路二段,１７８巷,１５弄
65000170,林口區,文化二路二段,１７８巷,１８弄
65000170,林口區,文化二路二段,８８巷,
65000170,林口區,文化北路一段,,
65000170,林口區,文化北路一段,２９９巷,
65000170,林口區,文化北路一段,３７７巷,
65000170,林口區,文化北路一段,４１２巷,
65000170,林口區,文化北路一段,４５８巷,
65000170,林口區,文化北路一段,４７６巷,
65000170,林口區,文化北路一段,５２６巷,
65000170,林口區,文化北路一段,５４２巷,
65000170,林口區,文化北路一段,５４２巷,１３弄
65000170,林口區,文化北路一段,５４２巷,３７弄
65000170,林口區,文化北路一段,５４２巷,５５弄
65000170,林口區,文化北路一段,６０巷,
65000170,林口區,文化北路二段,,
65000170,林口區,文化北路二段,１６６巷,
65000170,林口區,文化北路二段,５５０巷,
65000170,林口區,文化北路二段,５５０巷,１９弄
65000170,林口區,文化北路二段,５５０巷,２０弄
65000170,林口區,文化北路二段,５５０巷,２９弄
65000170,林口區,文化北路二段,５５０巷,３０弄
65000170,林口區,文明街,,
65000170,林口區,文明街,１３８巷,
65000170,林口區,文林一街,,
65000170,林口區,文林一街,１１巷,
65000170,林口區,文林一街,１１５巷,
65000170,林口區,文林一街,１２巷,
65000170,林口區,文林一街,９７巷,
65000170,林口區,文林一街,９９巷,
65000170,林口區,文林三街,,
65000170,林口區,文林二街,,
65000170,林口區,文林五街,,
65000170,林口區,文林五街,２８巷,
65000170,林口區,文林六街,,
65000170,林口區,文林六街,１３巷,
65000170,林口區,文林六街,２７巷,
65000170,林口區,文林六街,６２巷,
65000170,林口區,文林四街,,
65000170,林口區,文林四街,１５巷,
65000170,林口區,文林四街,３３巷,
65000170,林口區,文林街,,
65000170,林口區,文林街,１６３巷,
65000170,林口區,文林街,５１巷,
65000170,林口區,文林街,７５巷,
65000170,林口區,新園一路,,
65000170,林口區,新生街,,
65000170,林口區,東明一街,,
65000170,林口區,東明一街,１巷,
65000170,林口區,東明一街,１１５巷,
65000170,林口區,東明一街,１２１巷,
65000170,林口區,東明一街,１４２巷,
65000170,林口區,東明一街,１５巷,
65000170,林口區,東明一街,３５巷,
65000170,林口區,東明一街,５５巷,
65000170,林口區,東明一街,７５巷,
65000170,林口區,東明一街,９５巷,
65000170,林口區,東明一街,９８巷,
65000170,林口區,東明三街,,
65000170,林口區,東明三街,３４２巷,
65000170,林口區,東明二街,,
65000170,林口區,東林街,,
65000170,林口區,東林街,３７巷,
65000170,林口區,東湖一街,,
65000170,林口區,東湖路,,
65000170,林口區,東湖路,１０５巷,
65000170,林口區,東湖路,１１７巷,
65000170,林口區,東湖路,１２巷,
65000170,林口區,東湖路,１５３巷,
65000170,林口區,東湖路,１５３巷,１５弄
65000170,林口區,東湖路,２５巷,
65000170,林口區,東湖路,４１巷,
65000170,林口區,東湖路,５５巷,
65000170,林口區,東湖路,５６巷,
65000170,林口區,東湖路,７５巷,
65000170,林口區,東湖路,７６巷,
65000170,林口區,東湖路,９３巷,
65000170,林口區,松柏路,,
65000170,林口區,林口路,,
65000170,林口區,林口路,１１３巷,
65000170,林口區,林口路,１１３巷,６弄
65000170,林口區,林口路,１２４巷,
65000170,林口區,林口路,１２４巷,１０弄
65000170,林口區,林口路,１２４巷,１１弄
65000170,林口區,林口路,１８７巷,
65000170,林口區,林口路,１８７巷,３１弄
65000170,林口區,林口路,１９６巷,
65000170,林口區,林口路,２７２巷,
65000170,林口區,林口路,２９７巷,
65000170,林口區,林口路,４５巷,
65000170,林口區,林口路,６８巷,
65000170,林口區,林口路,６８巷,１８弄
65000170,林口區,檔案館路,,
65000170,林口區,民享路,,
65000170,林口區,民享路,１５８巷,
65000170,林口區,民富街,,
65000170,林口區,民族路,,
65000170,林口區,民族路,２１６巷,
65000170,林口區,民族路,６１巷,
65000170,林口區,民族路,８２巷,
65000170,林口區,民有街,,
65000170,林口區,民權路,,
65000170,林口區,民權路,１２巷,
65000170,林口區,民權路,６８巷,
65000170,林口區,民治路,,
65000170,林口區,民生路,,
65000170,林口區,民生路,１３１巷,
65000170,林口區,源泉街,,
65000170,林口區,源泉街,３４巷,
65000170,林口區,福林路,,
65000170,林口區,福林路,１７０巷,
65000170,林口區,福林路,５２巷,
65000170,林口區,竹林一路,,
65000170,林口區,竹林路,,
65000170,林口區,竹林路,１５７巷,
65000170,林口區,竹林路,２７２巷,
65000170,林口區,竹林路,２７６巷,
65000170,林口區,竹林路,２７８巷,
65000170,林口區,竹林路,２８１巷,
65000170,林口區,竹林路,２９７巷,
65000170,林口區,竹林路,２９７巷,２弄
65000170,林口區,竹林路,２９７巷,４弄
65000170,林口區,竹林路,３０９巷,
65000170,林口區,竹林路,３１９巷,
65000170,林口區,竹林路,３２０巷,
65000170,林口區,竹林路,３２６巷,
65000170,林口區,竹林路,３２６巷,２２弄
65000170,林口區,竹林路,３２８巷,
65000170,林口區,竹林路,３３０巷,
65000170,林口區,竹林路,３４６巷,
65000170,林口區,竹林路,３４６巷,２弄
65000170,林口區,竹林路,３４８巷,
65000170,林口區,竹林路,３５８巷,
65000170,林口區,竹林路,３６２巷,
65000170,林口區,竹林路,３６６巷,
65000170,林口區,竹林路,３８０巷,
65000170,林口區,竹林路,４００巷,８弄
65000170,林口區,竹林路,４１０巷,
65000170,林口區,竹林路,４１０巷,２弄
65000170,林口區,竹林路,４１２巷,
65000170,林口區,竹林路,４１８巷,
65000170,林口區,竹林路,４３０巷,
65000170,林口區,竹林路,４３０巷,１弄
65000170,林口區,竹林路,４３０巷,１０弄
65000170,林口區,竹林路,４３０巷,１２弄
65000170,林口區,竹林路,４３０巷,１４弄
65000170,林口區,竹林路,４３０巷,１６弄
65000170,林口區,竹林路,４３０巷,３弄
65000170,林口區,竹林路,４３０巷,５弄
65000170,林口區,竹林路,４３０巷,７弄
65000170,林口區,竹林路,４４６巷,１弄
65000170,林口區,竹林路,４４６巷,２弄
65000170,林口區,竹林路,４４６巷,３弄
65000170,林口區,竹林路,５３巷,
65000170,林口區,竹林路,５８２巷,
65000170,林口區,竹林路,５８２巷,２７弄
65000170,林口區,竹林路,６０６巷,
65000170,林口區,竹林路,６０６巷,１９弄
65000170,林口區,竹林路,６０６巷,２１弄
65000170,林口區,粉寮一街,,
65000170,林口區,粉寮一街,１７巷,
65000170,林口區,粉寮路一段,,
65000170,林口區,粉寮路一段,７５巷,
65000170,林口區,粉寮路二段,,
65000170,林口區,粉寮路二段,１６０巷,
65000170,林口區,粉寮路二段,２３５巷,
65000170,林口區,粉寮路二段,８８巷,
65000170,林口區,粉寮路二段,８８巷,１８弄
65000170,林口區,育林街,,
65000170,林口區,育林街,１１巷,
65000170,林口區,自強一街,,
65000170,林口區,自強七街,,
65000170,林口區,自強三街,,
65000170,林口區,自強九街,,
65000170,林口區,自強二街,,
65000170,林口區,自強五街,,
65000170,林口區,自強八街,,
65000170,林口區,自強六街,,
65000170,林口區,自強四街,,
65000170,林口區,興林一街,,
65000170,林口區,興林一街,１０９巷,
65000170,林口區,興林一街,８２巷,
65000170,林口區,興林一街,８６巷,
65000170,林口區,興林一街,９１巷,
65000170,林口區,興林一街,９６巷,
65000170,林口區,興林二街,,
65000170,林口區,興林路,,
65000170,林口區,興林路,１５１巷,
65000170,林口區,興林路,１５２巷,
65000170,林口區,興林路,１７巷,
65000170,林口區,興林路,１７巷,３弄
65000170,林口區,興林路,１７巷,５弄
65000170,林口區,興林路,１９５巷,
65000170,林口區,興林路,２１６巷,
65000170,林口區,興林路,２２１巷,
65000170,林口區,興林路,３１８巷,
65000170,林口區,興林路,３３８巷,
65000170,林口區,興林路,３６２巷,
65000170,林口區,過崙街,,
65000170,林口區,隆林街,,
65000170,林口區,隆林街,１０１巷,
65000170,林口區,隆林街,１２３巷,
65000170,林口區,隆林街,１３９巷,
65000170,林口區,隆林街,２１５巷,
65000170,林口區,麗園一街,,
65000170,林口區,麗園一街,１１巷,
65000170,林口區,麗園一街,２巷,
65000170,林口區,麗園一街,４巷,
65000170,林口區,麗園一街,６巷,
65000170,林口區,麗園一街,９巷,
65000170,林口區,麗園二街,,
65000170,林口區,麗園二街,１巷,
65000170,林口區,麗園二街,１１巷,
65000170,林口區,麗園二街,１２巷,
65000170,林口區,麗園二街,１３巷,
65000170,林口區,麗園二街,２３巷,
65000170,林口區,麗園二街,３巷,
65000170,林口區,麗園二街,３３巷,
65000170,林口區,麗園二街,３６巷,
65000170,林口區,麗園二街,３８巷,
65000170,林口區,麗園二街,３９巷,
65000170,林口區,麗園二街,４２巷,
65000170,林口區,麗園二街,４７巷,
65000170,林口區,麗園二街,５０巷,
65000170,林口區,麗園二街,６０巷,
65000170,林口區,麗園二街,６１巷,
65000170,林口區,麗園二街,８巷,
65000170,林口區,麗園二街,８９巷,
65000170,林口區,麗園路,,
65000170,林口區,麗園路,２巷,
65000170,林口區,麗園路,５２巷,
